Name,Isin,YahooTicker,Market,Net_Income_2021,FCF_2021,Op_Margin_2021,ROE_2021,Debt_Equity_2021,PER_2021,ROIC_2021,Net_Margin_2021,EPS_2021,Perf_2021,Price_per_share_2021,Net_Income_2022,FCF_2022,Op_Margin_2022,ROE_2022,Debt_Equity_2022,PER_2022,ROIC_2022,Net_Margin_2022,EPS_2022,Perf_2022,Price_per_share_2022,Net_Income_2023,FCF_2023,Op_Margin_2023,ROE_2023,Debt_Equity_2023,PER_2023,ROIC_2023,Net_Margin_2023,EPS_2023,Perf_2023,Price_per_share_2023,Net_Income_2024,FCF_2024,Op_Margin_2024,ROE_2024,Debt_Equity_2024,PER_2024,ROIC_2024,Net_Margin_2024,EPS_2024,Perf_2024,Price_per_share_2024,Price_per_share_2025
EUROPLASMA,FR0014011QJ8,ALEUP.PA,Euronext Growth Paris,-12673000.0,-23634000.0,-1.19,-2.37,0.78,-37955.75,-0.7119279238,-1.292635659,-1062.5,-0.9462831858,6633750.0,-15924000.0,-8042000.0,-1.11,-2.43,1.21,-106958.82,-0.7005678725,-1.096694215,-15.0,0.4646147404,9405937.5,-14744000.0,-11700000.0,-1.3,3.68,-3.17,-21649.03,-1.290829918,-0.9570297287,-242.014903,-0.9925666199,84687.5,-15291000.0,-12400000.0,-0.62,1.47,-1.31,-483984.96,-4.059351842,-0.3602035288,-0.015,-0.9986490566,100.75,0.37
EUROPRIS,NO0010735343,EPR.OL,Oslo Børs,1081811000.0,1460411000.0,0.18,0.41,1.34,6.6,0.3183170759,0.1262562032,6.72,0.478514038,53.50299999999999,1019969000.0,1105026000.0,0.16,0.34,1.23,7.62,0.2810440431,0.1142323498,6.34,0.06892705934,57.523250000000004,908634000.0,1627306000.0,0.14,0.26,1.04,10.79,0.2245057757,0.09688502728,5.64,0.199222042,66.8005,837236000.0,1357351000.0,0.1,0.21,1.18,12.94,0.1824398247,0.06627912095,5.15,-0.002236628419,68.7665,92.35
EUROTECH,IT0003895668,ETH.MI,Euronext Milan,-10408000.0,-2047000.0,-0.12,-0.09,0.23,-16.72,-0.05187846354,-0.164285827,-0.293989,-0.01937982705,4.9879999999999995,-1619000.0,-5497000.0,0.01,-0.02,0.3,-76.67,0.007172920464,-0.01713952996,-0.045998,-0.462664142,2.9059999999999997,-3118000.0,-1243000.0,0.0,-0.03,0.33,-32.08,-0.004736726151,-0.0330836322,-0.088387,-0.1632722908,2.38625,-36155000.0,-1177000.0,-0.16,-0.6,0.44,-1.35,-0.284703983,-0.6069635872,-1.024904,-0.6845995792,0.78125,0.93775
EVISO,IT0005430936,EVISO.MI,Euronext Growth Milan,1326937.0,-284964.0,0.03,0.07,0.23,44.65,0.06585352675,0.01752616743,0.054003,0.06740296929,2.472,-1103131.0,5240106.0,0.01,-0.06,0.43,-53.56,0.07904159401,-0.005300903473,-0.044731,0.03252044132,2.42275,-1245272.0,-1464335.0,0.0,-0.07,0.63,-46.48,-0.00737436244,-0.005537740058,-0.050679,0.105882287,2.7085000000000004,4883771.0,5701469.0,0.04,0.24,0.43,23.53,0.1844697319,0.02177762034,0.203363,1.529917121,6.455,7.237500000000001
EVN AG,AT0000741053,EVN.VI,Euronext Global Equity Market,325300000.0,374200000.0,0.06,0.05,0.17,10.23,0.05585013416,0.1358303061,1.83,0.5184198186,23.439999999999998,209600000.0,-413200000.0,0.07,0.03,0.23,16.05,0.03113886184,0.05159765644,1.18,-0.3490678999,15.4675,529700000.0,251400000.0,0.17,0.09,0.25,6.88,0.08317485201,0.1405561747,2.97,0.715008483,25.688499999999998,471700000.0,414200000.0,0.14,0.07,0.19,9.78,0.0778628159,0.1448443162,2.65,-0.1884949084,21.64675,27.2
Evolution AB,SE0012673267,EVO.ST,Euronext Global Equity Market,605435000.0,537303000.0,0.61,0.19,0.02,472.78,0.1905555191,0.566474578,2.73,0.576599794,1188.1554999999998,843361000.0,780526000.0,0.62,0.24,0.02,253.88,0.2449655005,0.5789384082,3.88,-0.2073405352,1017.0685,1070858000.0,1074255000.0,0.64,0.27,0.02,248.49,0.2684653236,0.5953838567,4.93,0.146598007,1175.732,1244015000.0,1164291000.0,0.61,0.31,0.02,188.62,0.3145956853,0.6029877586,5.91,-0.2910300642,910.2397500000001,630.3499999999999
EVONIK INDUSTRIES,DE000EVNK013,EVK.DE,Euronext Global Equity Market,746000000.0,929000000.0,0.08,0.08,0.39,13.88,0.06970991599,0.04988298228,1.6,0.09365518224,22.32625,540000000.0,785000000.0,0.07,0.05,0.39,15.74,0.04400971341,0.02920813501,1.16,-0.3407047405,14.92075,-465000000.0,801000000.0,-0.01,-0.05,0.48,-15.99,-0.006557979897,-0.03045785027,-1.0,0.06975231411,16.06825,222000000.0,873000000.0,0.04,0.02,0.42,36.0,0.03006269654,0.0146466979,0.48,-0.03693888485,16.133499999999998,13.167499999999999
EVOTEC,DE0005664809,EVT.DE,Euronext Global Equity Market,215510000.0,7656000.0,0.07,0.16,0.37,28.44,0.1286806727,0.3487024986,1.3,0.403103292,41.1725,-175655000.0,24457000.0,0.03,-0.15,0.43,-24.26,-0.06961292917,-0.233755363,-0.99,-0.6337013854,15.536249999999999,-83913000.0,-179559000.0,-0.03,-0.07,0.56,-41.09,-0.02957449562,-0.1073844484,-0.47,0.3926702263,20.305,-196078000.0,-114017000.0,-0.1,-0.21,0.47,-8.94,-0.09792430571,-0.2460302622,-1.11,-0.6099476628,8.49625,5.4055
EVS BROADC.EQUIPM.,BE0003820371,EVS.BR,Euronext Brussels,34904000.0,37119000.0,0.27,0.22,0.11,5.66,0.2149980998,0.2537033537,2.57,0.3106033991,16.68925,31344000.0,1101000.0,0.21,0.18,0.09,7.67,0.1804133977,0.2115579314,2.29,0.1388449005,18.80925,36946000.0,28164000.0,0.24,0.19,0.07,8.11,0.1957984798,0.2133251728,2.65,0.3626304576,26.546249999999997,42882000.0,56794000.0,0.23,0.19,0.06,9.5,0.1986139877,0.2165823207,3.02,0.1259678951,29.5065,35.462500000000006
EXACOMPTA CLAIREF.,FR0000064164,ALEXA.PA,Euronext Growth Paris,20677000.0,37271000.0,0.04,0.05,0.59,4.33,0.03396924044,0.02844979767,18.27,0.02717409198,80.692,27056000.0,-7717000.0,0.06,0.06,0.48,4.03,0.04337400134,0.03237897377,23.91,0.2985813416,106.88799999999999,43116000.0,73473000.0,0.09,0.08,0.41,3.28,0.068604728,0.05113080478,38.11,0.5094214108,155.52675,31456000.0,38609000.0,0.05,0.06,0.39,5.17,0.04919822217,0.03784071197,27.8,-0.1689648202,136.53525,171.75
EXAIL TECHNOLOGIES,FR0000062671,EXA.PA,Euronext Paris,46208000.0,-41362000.0,0.1,0.78,0.26,4.28,0.1601293796,0.398667886,2.684,0.7331553683,13.886,-8082000.0,29251000.0,0.01,-0.07,0.32,-37.84,0.03062660735,-0.04488703264,-0.473,0.1892856575,19.23075,16829000.0,23838000.0,0.02,0.13,0.3,18.73,0.04694284685,0.05213121864,0.988,-0.04645790075,19.095000000000002,-3641000.0,56698000.0,0.05,-0.03,2.91,-90.69,0.02277049037,-0.009759771834,-0.214,-0.08631575735,17.11,82.32499999999999
EXEL INDUSTRIES,FR0004527638,EXE.PA,Euronext Paris,43482000.0,46935000.0,0.07,0.11,0.32,10.76,0.1162519976,0.04959339393,6.4,0.248387258,70.65825000000001,28578000.0,-68839000.0,0.04,0.07,0.54,11.8,0.075198946,0.02924971982,4.2,-0.2815822064,48.025000000000006,42496000.0,62340000.0,0.07,0.1,0.41,7.58,0.1049933014,0.03883516439,6.3,-0.0007531370546,47.64375,31157000.0,19308000.0,0.05,0.07,0.39,10.89,0.0607176988,0.02834255586,4.599582,-0.1822339015,41.594,38.599999999999994
EXMAR,BE0003808251,EXM.BR,Euronext Brussels,11600000.0,-23710000.0,0.14,0.02,0.79,4.65,0.02612019147,0.07825729108,0.2,0.6829710435,1.06325,320317000.0,5513000.0,-0.07,0.4,0.27,0.31,0.3399865676,2.058526397,5.6,1.038460516,2.305,71972000.0,45376000.0,0.09,0.15,0.55,2.68,0.1110294978,0.1476900094,1.25,0.974856948,4.6395,180989000.0,40826000.0,0.2,0.3,0.52,1.65,0.213927287,0.5187254056,3.14,0.6627900272,7.557250000000001,10.1125
FACEPHI,ES0105029005,FACE.MC,Euronext Growth Paris,-553904.0,-6154848.0,-0.03,-0.06,0.71,-118.3,-0.02015046538,-0.04208413027,-0.036867,-0.207661283,4.14,1106667.0,-7883669.0,0.12,0.07,0.51,42.67,0.04364113406,0.04966398733,0.064052,-0.381188113,2.4325,-4309547.0,-9008609.0,-0.16,-0.22,0.58,-12.91,-0.1034013567,-0.1713334291,-0.203943,-0.2307692026,2.27,-8884362.0,-4526810.0,-0.21,-0.46,0.53,-4.9,-0.1488411472,-0.3076795579,-0.365842,-0.2304147934,1.63125,2.4225
FAGRON,BE0003874915,FAGR.BR,"Euronext Brussels, Amsterdam",61004000.0,57688000.0,0.16,0.19,1.05,19.94,0.1096918918,0.1063143072,0.84,-0.2326434534,13.50075,69612000.0,90961000.0,0.15,0.17,0.99,14.49,0.103255727,0.1017896388,0.96,-0.1040451194,12.316500000000001,70547000.0,86159000.0,0.15,0.15,0.79,15.88,0.1062360062,0.09246111684,0.97,0.235734568,16.3945,80554000.0,69097000.0,0.15,0.16,0.77,16.13,0.1121698481,0.0923826781,1.1,0.004755881638,17.5565,21.025000000000002
FARMINVESTE,PTFNV1AM0002,MLFMV.LS,Euronext Access Lisbon,1915668.0,12998925.0,0.02,0.02,2.48,25.49,0.05807636942,0.00239721581,0.1,-0.625,1.5,3647316.0,11037541.0,0.02,0.03,2.21,10.34,0.04556811604,0.004387711337,0.18,0.4933333397,2.24,10312296.0,35531936.0,0.02,0.07,1.8,3.18,0.07002523289,0.0124603348,0.52,-0.4196428809,1.3499999999999999,11162057.0,10425408.0,0.02,0.07,1.66,2.49,0.06694030149,0.01321465522,0.56,-0.07692300639,1.28,4.21
Fastighets Balder,SE0017832488,BALD-B.ST,Euronext Global Equity Market,18508000000.0,1456000000.0,0.66,0.24,1.53,5.47,0.1084420399,2.066547566,16.54,0.52041058,107.7915,10175000000.0,4912000000.0,0.64,0.11,1.52,7.55,0.05747650612,0.9671133923,9.09,-0.5555419702,49.392500000000005,-6746000000.0,4670000000.0,0.66,-0.08,1.66,-8.54,-0.01739101656,-0.5648024113,-5.85,0.4134387115,69.5,3304000000.0,4684000000.0,0.66,0.04,1.6,26.89,0.03442395082,0.256601429,2.82,0.1056723879,78.28,66.71000000000001
FERM.CAS.MUN.CANNE,FR0000062101,FCMC.PA,Euronext Paris,3878000.0,29135000.0,0.13,0.01,0.3,56.17,0.02394716475,0.05105116965,22.14,-0.008130060178,1165.064,27124000.0,54035000.0,0.28,0.09,0.28,7.59,0.08551796238,0.1835890702,154.83,0.07377050812,1248.62425,10431000.0,27567000.0,0.23,0.04,0.27,27.2,0.03948717532,0.07087529047,60.04,0.3589001402,1682.5,22838000.0,29164000.0,0.22,0.08,0.18,10.62,0.07797934818,0.148732343,144.85,0.01176470588,1485.0,1732.5
FERMENTALG,FR0011271600,ALGAE.PA,Euronext Growth Paris,-6850000.0,-11715000.0,-1.5,-0.15,0.2,-15.55,-0.1087989542,-1.213033469,-0.19,1.073333263,3.0275,-9874000.0,-13377000.0,-1.16,-0.24,0.26,-9.55,-0.177991207,-1.291056485,-0.24,-0.5149681685,1.55125,-14148000.0,-11086000.0,-2.73,-0.46,0.5,-2.57,-0.2957792208,-3.487305891,-0.32,-0.806905381,0.273,-12876000.0,-2000000.0,-0.8,-0.39,0.38,-2.77,-0.2764831676,-1.119944333,-0.17,0.1658119768,0.34075,0.4305
FERRARI,NL0011585146,RACE.MI,Euronext Milan,830767000.0,545583000.0,0.25,0.38,1.19,39.98,0.1782657163,0.1945182905,4.5,0.2186592462,220.67950000000002,932614000.0,598721000.0,0.24,0.36,1.08,37.69,0.1794620921,0.1830358212,5.09,-0.1168830937,199.40699999999998,1252048000.0,847727000.0,0.27,0.41,0.81,39.26,0.2342929674,0.2097181543,6.9,0.5180597915,315.102,1521877000.0,937505000.0,0.28,0.43,0.95,46.05,0.230528023,0.227939595,8.46,0.3500927315,419.28125,328.55
FERROVIAL,NL0015001FS8,FER.MC,Euronext Amsterdam,1198000000.0,686000000.0,0.05,0.3,2.67,13.36,0.06363915626,0.1733719247,1.63,0.2647517195,24.1045,188000000.0,907000000.0,0.06,0.05,2.88,91.43,0.0352538252,0.02489736459,0.25,-0.09108643535,23.3015,341000000.0,1177000000.0,0.07,0.09,3.07,59.07,0.05775950145,0.04005167959,0.46,0.3766484644,31.497249999999998,3239000000.0,1067000000.0,0.1,0.53,1.9,7.95,0.226580977,0.3541051711,4.47,0.2140074864,39.82475,56.386
FIDIA,IT0005654683,FDA.MI,Euronext Milan,-3202000.0,498000.0,-0.06,1.37,-5.01,-3.66,0.9406343763,-0.1321120601,-62.6,0.3082191781,187.75,5967000.0,495000.0,-0.16,1.0,1.34,1.44,0.7404458599,0.2411591157,112.44,-0.2379746835,153.0,-1307000.0,-5184000.0,-0.04,-0.41,1.3,-7.04,-0.08115218564,-0.04467459666,-18.854315,-0.4201954397,106.65,-9298000.0,-4451000.0,-0.31,-3.16,0.34,-210.98,-1.664435464,-0.5171013848,-0.165113,-0.9480898889,5.35,0.135
FIERA MILANO,IT0003365613,FM.MI,Euronext Milan,44359000.0,107226000.0,0.2,0.41,4.72,5.07,0.1032745167,0.3627005282,0.6192,0.2202165834,3.1545,-5599000.0,28978000.0,0.05,-0.05,4.59,-37.04,0.0362882015,-0.02541707334,-0.0782,-0.1830985273,2.7265,45468000.0,89417000.0,0.14,0.31,3.07,3.65,0.196652686,0.160195047,0.639118,-0.06271183637,2.4282500000000002,19273000.0,52776000.0,0.1,0.12,2.19,12.78,0.1706880306,0.07055778468,0.271942,0.6362184311,4.186,7.875
FIGEAC AERO,FR0011665280,FGA.PA,Euronext Paris,-57145000.0,-44208000.0,-0.28,-0.68,4.82,-2.99,-0.1150215427,-0.279234201,-1.79,0.3392857086,5.775,-43089000.0,-999000.0,-0.06,-1.16,4.6,-4.15,-0.1352351482,-0.152826053,-1.32,-0.1229508216,5.2225,-18068000.0,-18605000.0,-0.02,-0.26,5.63,-10.4,-0.01259344431,-0.05289970488,-0.46,-0.0111940189,4.7425,-12229000.0,20785000.0,0.01,-0.21,6.43,-19.25,-0.008855915263,-0.03079127199,-0.3,0.1245282686,5.8100000000000005,11.15
FILA,IT0004967292,FILA.MI,Euronext Milan,38014000.0,107143000.0,0.12,0.1,1.55,10.77,0.06581344774,0.05818953311,0.73,0.1011963467,7.3625,25271000.0,71657000.0,0.1,0.06,1.38,13.5,0.06034050445,0.0330521332,0.49,-0.2787810012,5.5634999999999994,170648000.0,102919000.0,0.11,0.3,0.75,1.86,0.225500866,0.2190088849,3.364012,0.2656401023,7.147749999999999,81767000.0,93460000.0,0.12,0.13,0.57,4.92,0.1063158647,0.1334790551,1.611886,0.2811318442,9.14275,9.7525
FINCANTIERI,IT0005599938,FCT.MI,Euronext Milan,21778000.0,504563000.0,0.02,0.03,4.35,53.98,0.02876419729,0.003202846295,0.09854,0.08836792201,4.5927500000000006,-308870000.0,-352600000.0,-0.03,-0.53,5.49,-3.01,-0.0608613519,-0.04202800679,-1.41081,-0.1238646317,4.151,-52830000.0,378402000.0,-0.01,-0.12,6.73,-17.14,0.04272839425,-0.007093591773,-0.242912,0.0304708641,4.258249999999999,32833000.0,180804000.0,0.0,0.04,2.74,58.87,0.0730898665,0.004129557395,0.083655,0.6018814188,6.7795,17.3625
FINE FOODS & PHARM,IT0005215329,FF.MI,Euronext Milan,-1426751.0,-21746878.0,0.04,-0.01,0.75,-220.02,-0.01147797167,-0.007322321022,-0.06,0.4685241666,14.159500000000001,-9501145.0,-12295864.0,0.0,-0.07,0.9,-24.35,-0.03245898986,-0.04593196364,-0.37,-0.4557082744,7.9295,-3522098.0,-329751.0,0.03,-0.03,0.52,-55.9,0.01153542397,-0.01398702573,-0.14,0.06468703174,8.19775,8155879.0,11122714.0,0.06,0.06,0.41,25.94,0.05624330316,0.03345962794,0.32,-0.129588254,7.4245,9.559999999999999
FIPP,FR0000038184,FIPP.PA,Euronext Paris,-524000.0,-1796000.0,-1.32,-0.01,0.02,-43.92,0.005457001671,-0.2492863939,-0.004,-0.3150000376,0.13525,-2720000.0,-7960000.0,-1.52,-0.05,0.01,-6.38,-0.02748668695,-1.502762431,-0.022,0.0,0.135,-3211000.0,-264000.0,-1.43,-0.07,0.01,-4.61,-0.04896404631,-1.75177305,-0.027839,-0.1714285988,0.11775,-4258000.0,209000.0,-1.19,-0.09,0.01,-3.42,-0.07270909697,-1.890763766,-0.036916,0.215517299,0.142,0.11549999999999999
FIRST CAPITAL,IT0005252736,FIC.MI,Euronext Growth Milan,26210374.0,-7269525.0,11.37,0.31,0.39,2.12,0.2425070848,10.33823574,9.068276,0.4439988347,18.9275,-8907062.0,-10960988.0,1.13,-0.11,0.43,-6.12,-0.04543358331,1.304773442,-3.042633,-0.1375914318,16.28775,2647370.0,14593131.0,0.75,0.03,0.39,18.69,0.04276502107,0.3500328234,0.890102,-0.03980794456,15.6905,-656678.0,-11841355.0,0.2,-0.01,0.32,-71.59,0.01745229941,-0.1677332444,-0.220776,-0.07042640206,14.5685,21.0325
FLORIDIENNE,BE0003215143,FLOB.BR,Euronext Brussels,13173000.0,8459000.0,0.08,0.1,1.23,41.82,0.07611257017,0.03730734592,13.45,0.87810313,658.9780000000001,12036000.0,2095000.0,0.07,0.07,1.64,62.15,0.06078438907,0.02322157932,12.29,0.01032774717,688.88,3548000.0,14796000.0,0.06,0.01,0.78,202.39,0.02183899586,0.006458565427,3.62,-0.05136141439,643.28075,15742000.0,23511000.0,0.1,0.04,0.96,40.15,0.06828485122,0.02257289732,16.07,0.01138923934,657.02275,593.75
FLUGHAFEN ZUERICH,CH0319416936,FHZN.SW,Euronext Global Equity Market,-10100000.0,63000000.0,0.03,0.0,0.77,-443.62,0.002681079389,-0.01485294118,-0.33,0.06558452395,148.24875,207000000.0,295200000.0,0.25,0.08,0.71,21.91,0.05131038785,0.202247191,6.74,-0.1517486568,138.19224999999997,304200000.0,253100000.0,0.32,0.11,0.56,16.51,0.07504591688,0.2460567823,9.91,0.2107856164,169.91774999999998,326700000.0,75400000.0,0.33,0.11,0.5,17.83,0.07967271111,0.2463057901,10.64,0.2887928791,212.246,242.99999999999997
Fluidra SA,ES0137650018,FDR.MC,Euronext Global Equity Market,252363000.0,271162000.0,0.17,0.16,0.72,19.89,0.1084701089,0.1137498884,1.32438,0.7634062371,29.130250000000004,159931000.0,41907000.0,0.13,0.1,0.87,21.36,0.06942198274,0.06585758659,0.84807,-0.557899776,12.995999999999999,113827000.0,364800000.0,0.12,0.07,0.85,27.0,0.06188017958,0.05463269428,0.60023,0.3632035931,17.978499999999997,138068000.0,237494000.0,0.13,0.08,0.8,28.72,0.06780092767,0.06462641394,0.72731,0.250226679,24.045749999999998,23.6
FLUXYS BELGIUM D,BE0974265945,FLUX.BR,Euronext Brussels,75521000.0,157782000.0,0.24,0.12,1.91,23.37,0.05709757968,0.1290000239,1.0748,0.1233709087,24.857,83728000.0,891737000.0,0.14,0.13,1.82,20.54,0.06415441597,0.07155676648,1.1916,-0.0870863744,23.43475,77423000.0,171490000.0,0.16,0.13,1.84,20.67,0.07766288988,0.1060337756,1.1019,-0.1384048721,19.984,82913000.0,199243000.0,0.19,0.14,1.79,13.77,0.08233748337,0.124174422,1.18,-0.3000257139,14.065750000000001,17.35
FNAC DARTY,FR0011476928,FNAC.PA,Trading After Hours,160300000.0,411500000.0,0.03,0.1,1.33,8.84,0.07038221892,0.01993136548,5.38,0.1154082588,48.95325,-32000000.0,208100000.0,0.03,-0.02,1.37,-31.06,0.05514723896,-0.004025461041,-1.19,-0.3749153761,31.105,49700000.0,433900000.0,0.02,0.03,1.36,15.81,0.005953598756,0.006311351544,1.836788,-0.1887525736,25.945500000000003,35900000.0,377200000.0,0.02,0.02,1.51,22.18,0.03660835703,0.004349827946,1.243598,0.0601672733,27.63075,28.512499999999996
FNM,IT0000060886,FNM.MI,Euronext Milan,40875000.0,100886000.0,0.11,0.2,4.7,5.69,0.04572636752,0.07182620431,0.09,0.08993714993,0.51475,68476000.0,56138000.0,0.14,0.24,3.19,2.58,0.06716042332,0.103591576,0.16,-0.2941983524,0.36774999999999997,80855000.0,134222000.0,0.12,0.23,2.38,2.1,0.08182054391,0.1097011321,0.186019,0.1095787621,0.419,59326000.0,106889000.0,0.08,0.16,2.47,3.07,0.06053636595,0.0665203785,0.136352,0.00470370103,0.41424999999999995,0.4775
FONCIERE INEA,FR0010341032,INEA.PA,Euronext Paris,54499000.0,26490000.0,0.62,0.12,0.95,4.7,0.07249524508,1.049975918,6.45,0.2512692357,34.232,58077000.0,27144000.0,0.59,0.1,0.72,5.66,0.06625912275,0.9931597038,6.0,-0.04785092703,31.973,21539000.0,51500000.0,0.62,0.04,0.95,16.28,0.03963502187,0.3190301271,1.988781,-0.02276572605,31.008000000000003,-3021000.0,61626000.0,0.62,-0.01,1.12,-103.6,0.02402617931,-0.03872878314,-0.28,-0.04995330017,29.247749999999996,33.125
FONCIERE VOLTA,FR0000053944,SPEL.PA,Euronext Paris,4192000.0,-2052000.0,0.51,0.03,0.73,16.15,0.02916865406,0.513285172,0.4,0.04615389829,6.3525,2282000.0,-6336000.0,-0.41,0.02,0.69,32.65,0.02036909539,0.317561926,0.22,0.4382831853,7.925,-6248000.0,-5278000.0,0.53,-0.05,0.77,-13.95,-0.002461299003,-0.7979565773,-0.56,-0.1445783444,7.1875,7154000.0,6279000.0,0.64,0.06,0.67,11.36,0.05516428994,0.8050866532,0.64,0.1267605785,7.9875,9.2375
FOPE,IT0005203424,FPE.MI,Euronext Growth Milan,4993382.0,4694740.0,0.18,0.19,0.39,9.66,0.1428935316,0.1238844,0.924768,0.4221095295,10.287250000000002,10739407.0,3065792.0,0.23,0.32,0.3,9.94,0.2512652951,0.1727664973,1.988923,1.386017914,26.2735,10031422.0,2554700.0,0.22,0.25,0.28,15.55,0.2046095909,0.1502427064,1.865898,0.1066176613,27.323,8346748.0,7425735.0,0.17,0.18,0.26,16.73,0.1562290525,0.11366403,1.545806,-0.1405770375,22.397,37.650000000000006
FORFARMERS,NL0011832811,FFARM.AS,Euronext Amsterdam,12000000.0,15200000.0,0.01,0.03,0.37,28.6,0.03086906263,0.004493540535,0.13,-0.2128308727,3.0519999999999996,18000000.0,12900000.0,0.01,0.05,0.5,12.54,0.0477548084,0.005429864253,0.2,-0.2307764263,2.4179999999999997,-1000000.0,52100000.0,0.01,0.0,0.35,-242.14,0.01601212441,-0.0003361683531,-0.01,-0.1758432988,2.13775,31400000.0,42000000.0,0.02,0.1,0.49,7.64,0.09437208638,0.01143606366,0.35,0.4759488378,3.2632499999999998,4.351249999999999
FORTUM,FI0009007132,FORTUM.HE,Euronext Global Equity Market,739000000.0,4500000000.0,0.21,0.06,1.42,20.48,0.1489070208,0.1150731859,0.83,0.4038697808,19.40175,-2416000000.0,-9246000000.0,0.21,-0.31,1.01,-4.41,0.08944640063,-0.3107795215,-2.72,-0.3755423016,11.812750000000001,-2069000000.0,1243000000.0,0.23,-0.25,0.7,-4.45,0.1286327265,-0.3082998063,-2.31,-0.1176705132,10.975999999999999,1164000000.0,920000000.0,0.2,0.13,0.53,8.98,0.0998695744,0.2006896552,1.3,0.1198594268,12.3135,17.805
FORVIA,FR0000121147,FRVIA.PA,Trading After Hours,-78800000.0,192400000.0,0.05,-0.02,2.44,-71.89,0.02269395292,-0.005045524978,-0.516578,0.04794534802,35.47,-381800000.0,373400000.0,0.04,-0.08,2.66,-9.05,-0.0001903602853,-0.01553693583,-2.2,-0.6374969815,13.486249999999998,222200000.0,431200000.0,0.05,0.05,2.49,16.92,0.02885913157,0.00815475688,1.12,0.3320287657,19.657500000000002,-185200000.0,619400000.0,0.04,-0.04,2.57,-12.47,0.01620672248,-0.006865819932,-0.94,-0.5624996936,8.5915,12.955
FOUNTAIN,BE0003752665,FOU.BR,Euronext Brussels,-1850000.0,-576000.0,-0.09,-21.02,93.11,-2.37,-0.3086447587,-0.09051766318,-0.37,0.1987952106,0.8887499999999999,-787000.0,1111000.0,0.0,-1.05,11.16,-9.58,0.003518766756,-0.03198796895,-0.12,0.155778865,1.24,1083000.0,1968000.0,0.02,0.6,4.14,6.46,0.119610019,0.03729724145,0.18,-0.02608693218,1.145,1655000.0,2558000.0,0.06,0.48,2.17,4.71,0.172553165,0.05524400828,0.28,0.1229507972,1.3524999999999998,1.5325000000000002
FRANCHI UMB MARMI,IT0005335754,FUM.MI,Euronext Growth Milan,10366470.0,21954016.0,0.35,0.1,0.29,25.86,0.07999716728,0.1590090202,0.32,0.1638203752,8.8745,17249328.0,18007089.0,0.33,0.15,0.24,16.31,0.1242516689,0.2274892857,0.53,-0.05362602184,8.6385,12980072.0,4282060.0,0.23,0.11,0.38,19.08,0.08507644436,0.1750248809,0.4,-0.2498288628,6.582,10410294.0,-776470.0,0.19,0.09,0.38,17.78,0.07454054402,0.1298721288,0.32,-0.2123436919,5.392,3.7525000000000004
FRAPORT,DE0005773303,FRA.DE,Euronext Global Equity Market,82800000.0,-483800000.0,0.0,0.02,0.07,62.45,0.08051346339,0.03863201605,0.89,0.2865217458,58.105000000000004,132400000.0,41000000.0,0.14,0.03,0.06,33.57,0.098725523,0.04144753318,1.43,-0.3835061814,39.60249999999999,393200000.0,-87400000.0,0.17,0.09,0.04,11.54,0.1563976086,0.09828771404,4.26,0.3662673608,55.665,450600000.0,-86800000.0,0.16,0.09,0.03,10.2,0.1569486483,0.1017845042,4.88,0.07560269049,56.1625,70.8125
Freenet AG,DE000A0Z2ZZ5,FNTN.DE,Euronext Global Equity Market,198167000.0,318986000.0,0.12,0.12,0.69,9.63,0.09515855686,0.07752041998,1.62,0.4527495433,17.7495,79300000.0,332800000.0,0.06,0.05,0.63,27.29,0.04961819426,0.03101654476,0.67,-0.07287628295,16.58525,157600000.0,346600000.0,0.11,0.11,0.54,15.14,0.1008645529,0.06607135371,1.33,0.3126040284,22.35475,246800000.0,327000000.0,0.16,0.17,0.47,11.56,0.169442459,0.09960850789,2.08,0.1493419936,26.66075,28.56
FRESENIUS,DE0005785604,FRE.DE,Trading After Hours,1818000000.0,2032000000.0,0.11,0.1,1.43,11.24,0.08354524827,0.04845415778,3.26,-0.06222370708,31.878249999999998,1372000000.0,3005000000.0,0.08,0.07,1.36,11.07,0.0357329084,0.06371911573,2.44,-0.2381319325,24.71575,-594000000.0,3403000000.0,0.06,-0.03,0.83,-24.8,0.02951478785,-0.0281957564,-1.05,0.0978504568,27.668499999999998,471000000.0,1524000000.0,0.08,0.02,0.69,34.76,0.03822631816,0.02157284844,0.84,0.1536870464,33.01675,47.685
FRESENIUS MED CARE,DE0005785802,FME.DE,Trading After Hours,969308000.0,1635138000.0,0.11,0.08,1.05,17.05,0.07020624112,0.05501591067,3.31,-0.1616974876,49.867999999999995,673405000.0,1443391000.0,0.07,0.05,0.94,17.9,0.05148119644,0.0347151464,2.3,-0.4498074395,27.661,498997000.0,1944205000.0,0.08,0.04,0.88,21.77,0.04801679777,0.02565060266,1.7,0.2812459054,36.021,537913000.0,1686786000.0,0.08,0.04,0.75,19.82,0.04791993172,0.02781937999,1.83,0.1745886747,43.51475000000001,40.44
